name,street,city,state,zip,type,facility_type,specialty,link,msa_name,msa_code,msa_population,msa_median_household_income,pct_under_18,pct_18_34,pct_35_54,pct_55_64,pct_65_plus,median_age,msa_total_population,age_mix_summary,age_mix_category,zip_total_population,zip_population_density,zip_median_household_income,zip_median_home_value,zip_population_growth_rate,zip_under_5,zip_age_5_17,zip_age_18_24,zip_age_25_34,zip_age_35_44,zip_age_45_54,zip_age_55_64,zip_age_65_74,zip_age_75_84,zip_age_85_plus,zip_pct_under_5,zip_pct_age_5_17,zip_pct_age_18_24,zip_pct_age_25_34,zip_pct_age_35_44,zip_pct_age_45_54,zip_pct_age_55_64,zip_pct_age_65_74,zip_pct_age_75_84,zip_pct_age_85_plus,zip_growth_under_18,zip_growth_18_34,zip_growth_35_54,zip_growth_55_64,zip_growth_65_plus,attractiveness_score,attractiveness_category,attractiveness_color,density_score,growth_score,senior_score,income_score,young_family_score,senior_population_pct,young_family_pct,lat,lon,"discharges (inpatient volume, 2023)",patient_days (2023),cmi (12/2023)
SSM Health Monroe Clinic Medical Group,1904 First Center Ave.,Brodhead,WI,53520,,Clinic (or Outpatient Clinic),Family Medicine,https://www.getcare.ssmhealth.com/locations/location-details/primary-care-monroe-clinic-brodhead?specialty=Family%20Medicine,"Monroe, WI Metropolitan Statistical Area",33820.0,5582.081,74600.0,22.7,16.9,25.8,16.1,18.5,42.8,45000.0,"Under 18: 22.7%, 18-34: 16.9%, 35-54: 25.8%, 55-64: 16.1%, 65+: 18.5%",Balanced Age Mix,278.0,7.942857142857143,62142.0,267796.0,0.4012997519356122,16.0,44.0,25.0,36.0,33.0,36.0,33.0,25.0,16.0,11.0,5.755395683453238,15.827338129496402,8.992805755395683,12.949640287769784,11.8705035971223,12.949640287769784,11.8705035971223,8.992805755395683,5.755395683453238,3.956834532374101,0.3210398015484898,0.4815597023227346,0.361169776742051,0.4414297271291735,0.6019496279034183,32.58321529745043,Low,#d62728,10.80028328611898,58.533994334277615,7.400849858356941,64.62110481586403,34.01912181303116,18.70503597122302,21.58273381294964,42.6197428,-89.376795,,,
SSM Health Dean Medical Group,10 N. Water St.,Evansville,WI,53536,,Clinic (or Outpatient Clinic),Family Medicine,https://www.getcare.ssmhealth.com/locations/location-details/dean-medical-group-evansville?specialty=Family%20Medicine,"Janesville, WI Metropolitan Statistical Area",27500.0,8571.361,65404.0,22.3,18.7,25.1,15.2,18.7,41.2,165000.0,"Under 18: 22.3%, 18-34: 18.7%, 35-54: 25.1%, 55-64: 15.2%, 65+: 18.7%",Balanced Age Mix,608.0,17.37142857142857,64755.0,248675.0,0.4310958999623563,36.0,97.0,54.0,79.0,72.0,79.0,72.0,54.0,36.0,24.0,5.921052631578947,15.953947368421051,8.881578947368421,12.99342105263158,11.842105263157894,12.99342105263158,11.842105263157894,8.881578947368421,5.921052631578947,3.947368421052632,0.344876719969885,0.5173150799548275,0.3879863099661207,0.4742054899585919,0.6466438499435345,38.46175637393768,Low,#d62728,17.56373937677054,60.3399433427762,7.613314447592067,73.77478753541078,53.44546742209632,18.75,21.875,42.7766801,-89.2973212,,,
SSM Health Dean Medical Group,225 Church St.,Stoughton,WI,53589,,Clinic (or Outpatient Clinic),Pediatrics,https://www.getcare.ssmhealth.com/locations/location-details/dean-medical-group-stoughton?specialty=Pediatrics,"Madison, WI Metropolitan Statistical Area",31540.0,21125.828,84000.0,18.9,28.4,25.6,13.8,13.3,35.8,680000.0,"Under 18: 18.9%, 18-34: 28.4%, 35-54: 25.6%, 55-64: 13.8%, 65+: 13.3%",High Young Adult Population,1615.0,46.142857142857146,56078.0,201474.0,0.4193432753666928,96.0,258.0,145.0,209.0,193.0,209.0,193.0,145.0,96.0,64.0,5.944272445820433,15.975232198142416,8.978328173374612,12.941176470588236,11.95046439628483,12.941176470588236,11.95046439628483,8.978328173374612,5.944272445820433,3.962848297213623,0.3354746202933543,0.5032119304400313,0.3774089478300235,0.4612776029033621,0.6290149130500392,41.31196883852692,Medium,#2ca02c,44.08640226628896,59.02974504249292,19.29886685552408,38.44546742209632,59.70609065155808,18.885448916408667,21.91950464396285,42.9200658,-89.2111051,,,
SSM Health Dean Medical Group,225 Church St.,Stoughton,WI,53589,,Clinic (or Outpatient Clinic),Internal Medicine,https://www.getcare.ssmhealth.com/locations/location-details/dean-medical-group-stoughton?specialty=Internal%20Medicine,"Madison, WI Metropolitan Statistical Area",31540.0,21125.828,84000.0,18.9,28.4,25.6,13.8,13.3,35.8,680000.0,"Under 18: 18.9%, 18-34: 28.4%, 35-54: 25.6%, 55-64: 13.8%, 65+: 13.3%",High Young Adult Population,1615.0,46.142857142857146,56078.0,201474.0,0.4193432753666928,96.0,258.0,145.0,209.0,193.0,209.0,193.0,145.0,96.0,64.0,5.944272445820433,15.975232198142416,8.978328173374612,12.941176470588236,11.95046439628483,12.941176470588236,11.95046439628483,8.978328173374612,5.944272445820433,3.962848297213623,0.3354746202933543,0.5032119304400313,0.3774089478300235,0.4612776029033621,0.6290149130500392,41.31196883852692,Medium,#2ca02c,44.08640226628896,59.02974504249292,19.29886685552408,38.44546742209632,59.70609065155808,18.885448916408667,21.91950464396285,42.9200658,-89.2111051,,,
SSM Health Dean Medical Group,225 Church St.,Stoughton,WI,53589,,Clinic (or Outpatient Clinic),Family Medicine,https://www.getcare.ssmhealth.com/locations/location-details/dean-medical-group-stoughton?specialty=Family%20Medicine,"Madison, WI Metropolitan Statistical Area",31540.0,21125.828,84000.0,18.9,28.4,25.6,13.8,13.3,35.8,680000.0,"Under 18: 18.9%, 18-34: 28.4%, 35-54: 25.6%, 55-64: 13.8%, 65+: 13.3%",High Young Adult Population,1615.0,46.142857142857146,56078.0,201474.0,0.4193432753666928,96.0,258.0,145.0,209.0,193.0,209.0,193.0,145.0,96.0,64.0,5.944272445820433,15.975232198142416,8.978328173374612,12.941176470588236,11.95046439628483,12.941176470588236,11.95046439628483,8.978328173374612,5.944272445820433,3.962848297213623,0.3354746202933543,0.5032119304400313,0.3774089478300235,0.4612776029033621,0.6290149130500392,41.31196883852692,Medium,#2ca02c,44.08640226628896,59.02974504249292,19.29886685552408,38.44546742209632,59.70609065155808,18.885448916408667,21.91950464396285,42.9200658,-89.2111051,,,
SSM Health Monroe Clinic Medical Group,1301 Kiwanis Drive,Freeport,IL,61032,,Clinic (or Outpatient Clinic),Family Medicine,https://www.getcare.ssmhealth.com/locations/location-details/primary-care-1301-kiwanis-drive-freeport?specialty=Family%20Medicine,"Freeport, IL Metropolitan Statistical Area",23300.0,30266.505,81221.0,21.8,17.1,26.5,16.9,17.7,42.3,46000.0,"Under 18: 21.8%, 18-34: 17.1%, 35-54: 26.5%, 55-64: 16.9%, 65+: 17.7%",Balanced Age Mix,2926.0,117.04,62489.0,269148.0,0.2183785429355054,175.0,468.0,263.0,380.0,351.0,380.0,351.0,263.0,175.0,117.0,5.980861244019139,15.994531784005469,8.98838004101162,12.987012987012983,11.995898838004102,12.987012987012983,11.995898838004102,8.98838004101162,5.980861244019139,3.998632946001367,0.1747028343484043,0.2620542515226065,0.1965406886419548,0.2402163972290559,0.3275678144032581,72.68732294617564,High,#ff7f0e,81.33852691218131,53.29320113314447,75.53116147308782,64.77691218130312,98.5587818696884,18.967874231032127,21.97539302802461,42.285914,-89.670228,,,
SSM Health Monroe Clinic Medical Group,700 Carolan Drive,Albany,WI,53502,,Clinic (or Outpatient Clinic),Family Medicine,https://www.getcare.ssmhealth.com/locations/location-details/monroe-clinic-albany?specialty=Family%20Medicine,"Monroe, WI Metropolitan Statistical Area",33820.0,2436.311,74600.0,22.7,16.9,25.8,16.1,18.5,42.8,45000.0,"Under 18: 22.7%, 18-34: 16.9%, 35-54: 25.8%, 55-64: 16.1%, 65+: 18.5%",Balanced Age Mix,149.0,4.257142857142857,71354.0,276748.0,0.5104081262546454,8.0,23.0,13.0,19.0,17.0,19.0,17.0,13.0,8.0,5.0,5.369127516778524,15.436241610738255,8.724832214765101,12.751677852348994,11.409395973154362,12.751677852348994,11.409395973154362,8.724832214765101,5.369127516778524,3.355704697986577,0.4083265010037163,0.6124897515055744,0.4593673136291809,0.5614489388801099,0.7656121893819681,39.83923512747876,Low,#d62728,2.6912181303116145,68.83852691218131,2.6912181303116145,107.19546742209631,32.86827195467422,17.449664429530202,20.80536912751678,42.715824,-89.431097,,,
SSM Health Dean Medical Group,103 Lake St.,Deerfield,WI,53531,,Clinic (or Outpatient Clinic),Family Medicine,https://www.getcare.ssmhealth.com/locations/location-details/dean-medical-group-deerfield?specialty=Family%20Medicine,"Madison, WI Metropolitan Statistical Area",31540.0,4721.962,84000.0,18.9,28.4,25.6,13.8,13.3,35.8,680000.0,"Under 18: 18.9%, 18-34: 28.4%, 35-54: 25.6%, 55-64: 13.8%, 65+: 13.3%",High Young Adult Population,339.0,9.685714285714283,62844.0,274107.0,0.5154704290513524,20.0,54.0,30.0,44.0,40.0,44.0,40.0,30.0,20.0,13.0,5.899705014749262,15.929203539823009,8.849557522123893,12.979351032448378,11.799410029498524,12.979351032448378,11.799410029498524,8.849557522123893,5.899705014749262,3.834808259587021,0.4123763432410819,0.6185645148616229,0.4639233861462172,0.5670174719564878,0.7732056435770287,35.75,Low,#d62728,11.543909348441924,68.90934844192634,4.745042492917847,65.12747875354108,48.70396600566572,18.58407079646017,21.82890855457228,43.0496758,-89.0741987,,,
SSM Health Monroe Clinic Medical Group,515 22nd Ave.,Monroe,WI,53566,,Clinic (or Outpatient Clinic),Pediatrics,https://www.getcare.ssmhealth.com/locations/location-details/pediatrics-monroe-clinic?specialty=Pediatrics,"Monroe, WI Metropolitan Statistical Area",33820.0,15313.237,74600.0,22.7,16.9,25.8,16.1,18.5,42.8,45000.0,"Under 18: 22.7%, 18-34: 16.9%, 35-54: 25.8%, 55-64: 16.1%, 65+: 18.5%",Balanced Age Mix,1031.0,29.457142857142856,49099.0,183036.0,0.4578775927204214,61.0,164.0,92.0,134.0,123.0,134.0,123.0,92.0,61.0,41.0,5.916585838991271,15.906886517943745,8.923375363724539,12.997090203685744,11.930164888457808,12.997090203685744,11.930164888457808,8.923375363724539,5.916585838991271,3.976721629485936,0.3663020741763372,0.5494531112645057,0.4120898334483793,0.5036653519924637,0.6868163890806321,30.51876770538244,Low,#d62728,36.01274787535411,63.91643059490085,13.34985835694051,3.151558073654391,47.64518413597734,18.816682832201742,21.823472356935014,42.6080707,-89.6339866,,,
SSM Health Monroe Clinic Medical Group,214 N. Schuyler St.,Lena,IL,61048,,Clinic (or Outpatient Clinic),Family Medicine,https://www.getcare.ssmhealth.com/locations/location-details/primary-care-monroe-clinic-lena?specialty=Family%20Medicine,"Freeport, IL Metropolitan Statistical Area",23300.0,4086.088,67000.0,22.1,19.8,26.2,15.7,16.2,38.8,,Age data not available,Unknown,244.0,9.76,53586.0,192963.0,0.1822378882488073,14.0,39.0,21.0,31.0,29.0,31.0,29.0,21.0,14.0,9.0,5.737704918032787,15.983606557377051,8.60655737704918,12.704918032786884,11.885245901639344,12.704918032786884,11.885245901639344,8.60655737704918,5.737704918032787,3.6885245901639343,0.1457903105990459,0.2186854658985688,0.1640140994239266,0.2004616770736881,0.273356832373211,18.48654390934844,Very Low,#9467bd,11.685552407932011,26.55807365439093,3.39943342776204,28.512747875354112,37.01133144475921,18.0327868852459,21.72131147540984,42.3786164,-89.8230211,,,
SSM Health Dean Medical Group,1821 S. Stoughton Road,Madison,WI,53716,,Clinic (or Outpatient Clinic),Pediatrics,https://www.getcare.ssmhealth.com/locations/location-details/dean-medical-group-madison-south-stoughton-road?specialty=Pediatrics,"Madison, WI Metropolitan Statistical Area",31540.0,20049.291,84000.0,18.9,28.4,25.6,13.8,13.3,35.8,680000.0,"Under 18: 18.9%, 18-34: 28.4%, 35-54: 25.6%, 55-64: 13.8%, 65+: 13.3%",High Young Adult Population,1300.0,37.142857142857146,56755.0,219652.0,0.4419014061542975,78.0,208.0,117.0,169.0,156.0,169.0,156.0,117.0,78.0,52.0,6.0,16.0,9.0,13.0,12.0,13.0,12.0,9.0,6.0,4.0,0.353521124923438,0.530281687385157,0.3977112655388678,0.4860915467697274,0.6628521092314463,62.664660056657226,High,#ff7f0e,41.64305949008499,60.97733711048159,76.91218130311614,39.4971671388102,129.30949008498584,19.0,22.0,43.0720129,-89.3087614,,,
SSM Health Dean Medical Group,1821 S. Stoughton Road,Madison,WI,53716,,Clinic (or Outpatient Clinic),Family Medicine,https://www.getcare.ssmhealth.com/locations/location-details/dean-medical-group-madison-south-stoughton-road?specialty=Family%20Medicine,"Madison, WI Metropolitan Statistical Area",31540.0,20049.291,84000.0,18.9,28.4,25.6,13.8,13.3,35.8,680000.0,"Under 18: 18.9%, 18-34: 28.4%, 35-54: 25.6%, 55-64: 13.8%, 65+: 13.3%",High Young Adult Population,1300.0,37.142857142857146,56755.0,219652.0,0.4419014061542975,78.0,208.0,117.0,169.0,156.0,169.0,156.0,117.0,78.0,52.0,6.0,16.0,9.0,13.0,12.0,13.0,12.0,9.0,6.0,4.0,0.353521124923438,0.530281687385157,0.3977112655388678,0.4860915467697274,0.6628521092314463,62.664660056657226,High,#ff7f0e,41.64305949008499,60.97733711048159,76.91218130311614,39.4971671388102,129.30949008498584,19.0,22.0,43.0720129,-89.3087614,,,
SSM Health Dean Medical Group - OB/GYN,1821 S. Stoughton Road,Madison,WI,53716,,Clinic (or Outpatient Clinic),Obstetrics and Gynecology,https://www.getcare.ssmhealth.com/locations/location-details/womens-health-stoughton-rd-madison?specialty=Obstetrics%20and%20Gynecology,"Madison, WI Metropolitan Statistical Area",31540.0,20049.291,84000.0,18.9,28.4,25.6,13.8,13.3,35.8,680000.0,"Under 18: 18.9%, 18-34: 28.4%, 35-54: 25.6%, 55-64: 13.8%, 65+: 13.3%",High Young Adult Population,1300.0,37.142857142857146,56755.0,219652.0,0.4419014061542975,78.0,208.0,117.0,169.0,156.0,169.0,156.0,117.0,78.0,52.0,6.0,16.0,9.0,13.0,12.0,13.0,12.0,9.0,6.0,4.0,0.353521124923438,0.530281687385157,0.3977112655388678,0.4860915467697274,0.6628521092314463,62.664660056657226,High,#ff7f0e,41.64305949008499,60.97733711048159,76.91218130311614,39.4971671388102,129.30949008498584,19.0,22.0,43.0720129,-89.3087614,,,
SSM Health Monroe Clinic Medical Group,1800 Second St.,New Glarus,WI,53574,,Clinic (or Outpatient Clinic),Family Medicine,https://www.getcare.ssmhealth.com/locations/location-details/primary-care-new-glarus?specialty=Family%20Medicine,"Monroe, WI Metropolitan Statistical Area",33820.0,3855.228,74600.0,22.7,16.9,25.8,16.1,18.5,42.8,45000.0,"Under 18: 22.7%, 18-34: 16.9%, 35-54: 25.8%, 55-64: 16.1%, 65+: 18.5%",Balanced Age Mix,198.0,5.6571428571428575,70479.0,292349.0,0.5218262011333976,11.0,31.0,17.0,25.0,23.0,25.0,23.0,17.0,11.0,7.0,5.555555555555555,15.656565656565656,8.585858585858585,12.626262626262626,11.616161616161616,12.626262626262626,11.616161616161616,8.585858585858585,5.555555555555555,3.535353535353535,0.4174609609067181,0.6261914413600771,0.4696435810200579,0.5740088212467375,0.7827393017000964,40.35977337110482,Medium,#2ca02c,7.790368271954675,69.19263456090651,2.8328611898017,102.75495750708215,33.14447592067989,17.676767676767675,21.21212121212121,42.8144683,-89.6339362,,,
SSM Health Monroe Clinic Medical Group,1800 Second St.,New Glarus,WI,53574,,Clinic (or Outpatient Clinic),Pediatrics,https://www.getcare.ssmhealth.com/locations/location-details/primary-care-new-glarus?specialty=Pediatrics,"Monroe, WI Metropolitan Statistical Area",33820.0,3855.228,74600.0,22.7,16.9,25.8,16.1,18.5,42.8,45000.0,"Under 18: 22.7%, 18-34: 16.9%, 35-54: 25.8%, 55-64: 16.1%, 65+: 18.5%",Balanced Age Mix,198.0,5.6571428571428575,70479.0,292349.0,0.5218262011333976,11.0,31.0,17.0,25.0,23.0,25.0,23.0,17.0,11.0,7.0,5.555555555555555,15.656565656565656,8.585858585858585,12.626262626262626,11.616161616161616,12.626262626262626,11.616161616161616,8.585858585858585,5.555555555555555,3.535353535353535,0.4174609609067181,0.6261914413600771,0.4696435810200579,0.5740088212467375,0.7827393017000964,40.35977337110482,Medium,#2ca02c,7.790368271954675,69.19263456090651,2.8328611898017,102.75495750708215,33.14447592067989,17.676767676767675,21.21212121212121,42.8144683,-89.6339362,,,
SSM Health Dean Medical Group,1211 Fish Hatchery Road,Madison,WI,53715,,Clinic (or Outpatient Clinic),Pediatrics,https://www.getcare.ssmhealth.com/locations/location-details/dean-medical-group-pediatrics-madison?specialty=Pediatrics,"Madison, WI Metropolitan Statistical Area",31540.0,13210.174,84000.0,18.9,28.4,25.6,13.8,13.3,35.8,680000.0,"Under 18: 18.9%, 18-34: 28.4%, 35-54: 25.6%, 55-64: 13.8%, 65+: 13.3%",High Young Adult Population,636.0,18.17142857142857,65499.0,239949.0,0.4758910883515295,38.0,101.0,57.0,82.0,76.0,82.0,76.0,57.0,38.0,25.0,5.9748427672955975,15.880503144654089,8.962264150943396,12.89308176100629,11.949685534591197,12.89308176100629,11.949685534591197,8.962264150943396,5.9748427672955975,3.930817610062893,0.3807128706812236,0.5710693060218355,0.4283019795163766,0.5234801971866826,0.7138366325272943,42.31621813031162,Medium,#2ca02c,18.555240793201133,64.87252124645893,17.174220963172804,76.26770538243628,51.55807365439094,18.867924528301884,21.855345911949687,43.0540242,-89.3988802,,,
SSM Health Dean Medical Group,1211 Fish Hatchery Road,Madison,WI,53715,,Clinic (or Outpatient Clinic),Family Medicine,https://www.getcare.ssmhealth.com/locations/location-details/dean-medical-group-pediatrics-madison?specialty=Family%20Medicine,"Madison, WI Metropolitan Statistical Area",31540.0,13210.174,84000.0,18.9,28.4,25.6,13.8,13.3,35.8,680000.0,"Under 18: 18.9%, 18-34: 28.4%, 35-54: 25.6%, 55-64: 13.8%, 65+: 13.3%",High Young Adult Population,636.0,18.17142857142857,65499.0,239949.0,0.4758910883515295,38.0,101.0,57.0,82.0,76.0,82.0,76.0,57.0,38.0,25.0,5.9748427672955975,15.880503144654089,8.962264150943396,12.89308176100629,11.949685534591197,12.89308176100629,11.949685534591197,8.962264150943396,5.9748427672955975,3.930817610062893,0.3807128706812236,0.5710693060218355,0.4283019795163766,0.5234801971866826,0.7138366325272943,42.31621813031162,Medium,#2ca02c,18.555240793201133,64.87252124645893,17.174220963172804,76.26770538243628,51.55807365439094,18.867924528301884,21.855345911949687,43.0540242,-89.3988802,,,
SSM Health Dean Medical Group - OB/GYN,1211 Fish Hatchery Road,Madison,WI,53715,,Clinic (or Outpatient Clinic),Obstetrics and Gynecology,https://www.getcare.ssmhealth.com/locations/location-details/womens-health-fish-hatchery-rd-madison?specialty=Obstetrics%20and%20Gynecology,"Madison, WI Metropolitan Statistical Area",31540.0,13210.174,84000.0,18.9,28.4,25.6,13.8,13.3,35.8,680000.0,"Under 18: 18.9%, 18-34: 28.4%, 35-54: 25.6%, 55-64: 13.8%, 65+: 13.3%",High Young Adult Population,636.0,18.17142857142857,65499.0,239949.0,0.4758910883515295,38.0,101.0,57.0,82.0,76.0,82.0,76.0,57.0,38.0,25.0,5.9748427672955975,15.880503144654089,8.962264150943396,12.89308176100629,11.949685534591197,12.89308176100629,11.949685534591197,8.962264150943396,5.9748427672955975,3.930817610062893,0.3807128706812236,0.5710693060218355,0.4283019795163766,0.5234801971866826,0.7138366325272943,42.31621813031162,Medium,#2ca02c,18.555240793201133,64.87252124645893,17.174220963172804,76.26770538243628,51.55807365439094,18.867924528301884,21.855345911949687,43.0540242,-89.3988802,,,
SSM Health Dean Medical Group,10 Tower Drive,Sun Prairie,WI,53590,,Clinic (or Outpatient Clinic),Internal Medicine,https://www.getcare.ssmhealth.com/locations/location-details/dean-medical-group-sun-prairie?specialty=Internal%20Medicine,"Madison, WI Metropolitan Statistical Area",31540.0,39506.431,84000.0,18.9,28.4,25.6,13.8,13.3,35.8,680000.0,"Under 18: 18.9%, 18-34: 28.4%, 35-54: 25.6%, 55-64: 13.8%, 65+: 13.3%",High Young Adult Population,3066.0,87.6,63359.0,257044.0,0.5369228501979749,183.0,490.0,275.0,398.0,367.0,398.0,367.0,275.0,183.0,122.0,5.968688845401174,15.981735159817353,8.969341161121983,12.981082844096544,11.969993476842792,12.981082844096544,11.969993476842792,8.969341161121983,5.968688845401174,3.979125896934116,0.4295382801583799,0.6443074202375699,0.4832305651781774,0.5906151352177724,0.8053842752969624,62.0534702549575,High,#ff7f0e,68.09490084985835,71.42351274787535,41.536827195467424,67.34773371104816,68.9128895184136,18.91715590345727,21.95042400521853,43.1988178,-89.2113602,,,
SSM Health Dean Medical Group,10 Tower Drive,Sun Prairie,WI,53590,,Clinic (or Outpatient Clinic),Family Medicine,https://www.getcare.ssmhealth.com/locations/location-details/dean-medical-group-sun-prairie?specialty=Family%20Medicine,"Madison, WI Metropolitan Statistical Area",31540.0,39506.431,84000.0,18.9,28.4,25.6,13.8,13.3,35.8,680000.0,"Under 18: 18.9%, 18-34: 28.4%, 35-54: 25.6%, 55-64: 13.8%, 65+: 13.3%",High Young Adult Population,3066.0,87.6,63359.0,257044.0,0.5369228501979749,183.0,490.0,275.0,398.0,367.0,398.0,367.0,275.0,183.0,122.0,5.968688845401174,15.981735159817353,8.969341161121983,12.981082844096544,11.969993476842792,12.981082844096544,11.969993476842792,8.969341161121983,5.968688845401174,3.979125896934116,0.4295382801583799,0.6443074202375699,0.4832305651781774,0.5906151352177724,0.8053842752969624,62.0534702549575,High,#ff7f0e,68.09490084985835,71.42351274787535,41.536827195467424,67.34773371104816,68.9128895184136,18.91715590345727,21.95042400521853,43.1988178,-89.2113602,,,
